timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1678728005682,13,S01_S05_OP: category/51/manufacturers/?store=DEFAULT,200,,Thread Group 1-2,,true,,533,444,5,5,http://localhost:8080/api/v1/category/51/manufacturers/?store=DEFAULT&lang=en,13,0,0
1678728005695,5,S01_S05_GET: category/51/manufacturers/,200,,Thread Group 1-2,text,true,,642,387,5,5,http://localhost:8080/api/v1/category/51/manufacturers/?store=DEFAULT&lang=en,4,0,0
1678728005700,14,S01_S05_OP: category/51/variants/?store=DEFAULT,200,,Thread Group 1-2,,true,,533,439,5,5,http://localhost:8080/api/v1/category/51/variants/?store=DEFAULT&lang=en,14,0,0
1678728005714,7,S01_S05_GET: category/51/variants/,404,,Thread Group 1-2,text,false,,641,382,5,5,http://localhost:8080/api/v1/category/51/variants/?store=DEFAULT&lang=en,6,0,0
1678728006698,152,S01_06_SelectChair,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-4,,false,,12032,6449,5,5,null,0,3,1
1678728006698,7,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,983,761,5,5,null,0,0,0
1678728006698,4,/actuator/health/ping,200,,Thread Group 1-4,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,4,0,0
1678728006702,3,/actuator/health/ping,200,,Thread Group 1-4,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,2,0,0
1678728006705,82,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-4,,false,,5830,3236,5,5,null,0,2,1
1678728006705,13,OP: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-4,,true,,533,443,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,13,0,0
1678728006718,14,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-4,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,14,0,0
1678728006732,17,OP: store/DEFAULT,200,,Thread Group 1-4,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,17,0,0
1678728006749,16,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-4,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,16,0,0
1678728006765,4,GET: content/pages/,200,,Thread Group 1-4,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,3,0,0
1678728006770,4,GET: store/DEFAULT,200,,Thread Group 1-4,text,true,,1134,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,2,0,0
1678728006774,10,GET: content/boxes/headerMessage/,404,,Thread Group 1-4,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,9,0,1
1678728006784,4,GET: category,200,,Thread Group 1-4,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,4,0,0
1678728006789,18,S01_S06_OP: product/50/price/,200,,Thread Group 1-4,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,18,0,0
1678728006807,9,S01_S06_POST: product/50/price/,200,,Thread Group 1-4,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,7,0,0
1678728006816,5,S01_S06_GET: products/50,200,,Thread Group 1-4,text,true,,2654,372,5,5,http://localhost:8080/api/v1/products/50?lang=en&store=DEFAULT,4,0,0
1678728006821,14,S01_S06_OP: products/50?lang=en&store=DEFAULT,200,,Thread Group 1-4,,true,,533,429,5,5,http://localhost:8080/api/v1/products/50?lang=en&store=DEFAULT,14,0,0
1678728006836,4,S01_S06_GET: products/50/reviews,200,,Thread Group 1-4,text,true,,437,372,5,5,http://localhost:8080/api/v1/products/50/reviews?store=DEFAULT,3,0,0
1678728006840,13,S01_S06_OP: products/50/reviews?store=DEFAULT,200,,Thread Group 1-4,,true,,533,429,5,5,http://localhost:8080/api/v1/products/50/reviews?store=DEFAULT,13,0,0
1678728006736,151,S01_06_SelectChair,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-2,,false,,11988,6449,5,5,null,0,2,0
1678728006736,7,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,983,761,5,5,null,0,0,0
1678728006736,4,/actuator/health/ping,200,,Thread Group 1-2,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,4,0,0
1678728006740,3,/actuator/health/ping,200,,Thread Group 1-2,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,2,0,0
1678728006743,92,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-2,,false,,5830,3236,5,5,null,0,1,0
1678728006743,15,OP: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-2,,true,,533,443,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,15,0,0
1678728006758,16,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-2,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,16,0,0
1678728006774,20,OP: store/DEFAULT,200,,Thread Group 1-2,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,20,0,0
1678728006794,24,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-2,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,24,0,0
1678728006818,4,GET: content/pages/,200,,Thread Group 1-2,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,3,0,0
1678728006822,3,GET: store/DEFAULT,200,,Thread Group 1-2,text,true,,1134,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,2,0,0
1678728006826,6,GET: content/boxes/headerMessage/,404,,Thread Group 1-2,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,5,0,0
1678728006832,4,GET: category,200,,Thread Group 1-2,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,3,0,0
1678728006836,13,S01_S06_OP: product/52/price/,200,,Thread Group 1-2,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,13,0,0
1678728006849,4,S01_S06_POST: product/52/price/,200,,Thread Group 1-2,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,3,0,0
1678728006853,4,S01_S06_GET: products/52,200,,Thread Group 1-2,text,true,,2608,372,5,5,http://localhost:8080/api/v1/products/52?lang=en&store=DEFAULT,4,0,0
1678728006858,13,S01_S06_OP: products/52?lang=en&store=DEFAULT,200,,Thread Group 1-2,,true,,533,429,5,5,http://localhost:8080/api/v1/products/52?lang=en&store=DEFAULT,13,0,0
1678728006871,4,S01_S06_GET: products/52/reviews,200,,Thread Group 1-2,text,true,,437,372,5,5,http://localhost:8080/api/v1/products/52/reviews?store=DEFAULT,3,0,0
1678728006875,14,S01_S06_OP: products/52/reviews?store=DEFAULT,200,,Thread Group 1-2,,true,,533,429,5,5,http://localhost:8080/api/v1/products/52/reviews?store=DEFAULT,14,0,0
1678728007146,233,S01_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-1,,false,,25194,11628,5,5,null,0,13,0
1678728007146,7,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,983,761,5,5,null,0,6,0
1678728007152,4,/actuator/health/ping,200,,Thread Group 1-1,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,4,0,0
1678728007156,3,/actuator/health/ping,200,,Thread Group 1-1,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,2,0,0
1678728007159,48,CHAIR_PRODUCT_PRICE,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-1,,true,,3190,2550,5,5,null,0,2,0
1678728007159,11,OP: product/50/price/,200,,Thread Group 1-1,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,11,0,0
1678728007171,14,OP: product/51/price/,200,,Thread Group 1-1,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,14,0,0
1678728007185,11,OP: product/52/price/,200,,Thread Group 1-1,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,11,0,0
1678728007196,4,POST: product/51/price/,200,,Thread Group 1-1,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,4,0,0
1678728007201,4,POST: product/50/price/,200,,Thread Group 1-1,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,3,0,0
1678728007205,4,POST: product/52/price/,200,,Thread Group 1-1,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,3,0,0
1678728007209,68,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-1,,false,,5859,3236,5,5,null,0,3,0
1678728007209,14,OP: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-1,,true,,533,443,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,14,0,0
1678728007223,14,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-1,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,14,0,0
1678728007237,13,OP: store/DEFAULT,200,,Thread Group 1-1,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,13,0,0
1678728007251,13,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-1,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,13,0,0
1678728007264,3,GET: content/pages/,200,,Thread Group 1-1,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,3,0,0
1678728007268,3,GET: store/DEFAULT,200,,Thread Group 1-1,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,2,0,0
1678728007271,5,GET: content/boxes/headerMessage/,404,,Thread Group 1-1,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,5,0,0
1678728007277,3,GET: category,200,,Thread Group 1-1,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,3,0,0
1678728007281,14,S01_S01_OP: product/52/price/,200,,Thread Group 1-1,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,14,0,0
1678728007295,13,S01_S01_OP: product/51/price/,200,,Thread Group 1-1,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,13,0,0
1678728007308,12,S01_S01_OP: product/50/price/,200,,Thread Group 1-1,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,12,0,0
1678728007321,4,S01_S01_POST: product/51/price/,200,,Thread Group 1-1,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,3,0,0
1678728007325,4,S01_S01_POST: product/50/price/,200,,Thread Group 1-1,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,4,0,0
1678728007329,5,S01_S01_POST: product/52/price/,200,,Thread Group 1-1,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,4,0,0
1678728007334,15,S01_S01_OP: products/group/FEATURED_ITEM,200,,Thread Group 1-1,,true,,533,446,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,15,0,0
1678728007349,7,S01_S01_GET: products/group/FEATURED_ITEM,200,,Thread Group 1-1,text,true,,9311,389,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,6,0,0
1678728007356,16,S01_S01_OP: product/1/price/,200,,Thread Group 1-1,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,16,0,0
1678728007372,12,S01_S01_OP: product/1/price/,200,,Thread Group 1-1,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,12,0,0
1678728007384,4,S01_S01_POST: product/1/price/,200,,Thread Group 1-1,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,3,0,0
1678728007388,4,S01_S01_POST product/1/price/,200,,Thread Group 1-1,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,3,0,0
1678728007283,250,S01_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-3,,false,,25194,11628,5,5,null,0,9,1
1678728007283,8,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,983,761,5,5,null,0,0,1
1678728007283,5,/actuator/health/ping,200,,Thread Group 1-3,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,5,0,1
1678728007288,3,/actuator/health/ping,200,,Thread Group 1-3,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,2,0,0
1678728007291,51,CHAIR_PRODUCT_PRICE,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-3,,true,,3190,2550,5,5,null,0,2,0
1678728007291,13,OP: product/50/price/,200,,Thread Group 1-3,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,13,0,0
1678728007305,12,OP: product/51/price/,200,,Thread Group 1-3,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,12,0,0
1678728007318,11,OP: product/52/price/,200,,Thread Group 1-3,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,11,0,0
1678728007329,6,POST: product/51/price/,200,,Thread Group 1-3,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,4,0,0
1678728007335,4,POST: product/50/price/,200,,Thread Group 1-3,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,3,0,0
1678728007339,5,POST: product/52/price/,200,,Thread Group 1-3,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,4,0,0
1678728007344,74,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-3,,false,,5859,3236,5,5,null,0,2,0
1678728007344,15,OP: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-3,,true,,533,443,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,15,0,0
1678728007360,16,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-3,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,16,0,0
1678728007376,14,OP: store/DEFAULT,200,,Thread Group 1-3,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,14,0,0
1678728007390,14,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-3,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,14,0,0
1678728007404,3,GET: content/pages/,200,,Thread Group 1-3,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,2,0,0
1678728007408,3,GET: store/DEFAULT,200,,Thread Group 1-3,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,2,0,0
1678728007411,5,GET: content/boxes/headerMessage/,404,,Thread Group 1-3,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,4,0,0
1678728007416,4,GET: category,200,,Thread Group 1-3,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,3,0,0
1678728007420,11,S01_S01_OP: product/52/price/,200,,Thread Group 1-3,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,11,0,0
1678728007432,11,S01_S01_OP: product/51/price/,200,,Thread Group 1-3,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,11,0,0
1678728007443,15,S01_S01_OP: product/50/price/,200,,Thread Group 1-3,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,15,0,0
1678728007458,6,S01_S01_POST: product/51/price/,200,,Thread Group 1-3,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,5,0,0
1678728007465,5,S01_S01_POST: product/50/price/,200,,Thread Group 1-3,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,4,0,0
1678728007470,4,S01_S01_POST: product/52/price/,200,,Thread Group 1-3,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,4,0,0
1678728007475,14,S01_S01_OP: products/group/FEATURED_ITEM,200,,Thread Group 1-3,,true,,533,446,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,14,0,0
1678728007489,7,S01_S01_GET: products/group/FEATURED_ITEM,200,,Thread Group 1-3,text,true,,9311,389,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,7,0,0
1678728007497,11,S01_S01_OP: product/1/price/,200,,Thread Group 1-3,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,11,0,0
1678728007508,23,S01_S01_OP: product/1/price/,200,,Thread Group 1-3,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,23,0,0
1678728007531,6,S01_S01_POST: product/1/price/,200,,Thread Group 1-3,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,5,0,0
1678728007538,4,S01_S01_POST product/1/price/,200,,Thread Group 1-3,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,3,0,0
1678728008099,54,S01_07_AddChairToCart,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,8252,1776,5,5,null,0,0,0
1678728008099,13,S01_S07_OP: cart/2a19c81ce2cc4366a08cb42492ce6869?store=DEFAULT,200,,Thread Group 1-2,,true,,533,460,5,5,http://localhost:8080/api/v1/cart/2a19c81ce2cc4366a08cb42492ce6869?store=DEFAULT,13,0,0
1678728008112,16,S01_S07_PUT:cart/2a19c81ce2cc4366a08cb42492ce6869?store=DEFAULT,201,,Thread Group 1-2,text,true,,3593,491,5,5,http://localhost:8080/api/v1/cart/2a19c81ce2cc4366a08cb42492ce6869?store=DEFAULT,15,0,0
1678728008128,25,CHECK_CART,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,4126,825,5,5,null,0,0,0
1678728008128,17,OP: cart/2a19c81ce2cc4366a08cb42492ce6869?lang=en,200,,Thread Group 1-2,,true,,533,441,5,5,http://localhost:8080/api/v1/cart/2a19c81ce2cc4366a08cb42492ce6869?lang=en,17,0,0
1678728008145,8,GET: cart/2a19c81ce2cc4366a08cb42492ce6869,200,,Thread Group 1-2,text,true,,3593,384,5,5,http://localhost:8080/api/v1/cart/2a19c81ce2cc4366a08cb42492ce6869?lang=en,7,0,0
1678728008099,226,S01_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-5,,false,,25194,11628,5,5,null,0,7,0
1678728008099,7,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,983,761,5,5,null,0,2,0
1678728008100,4,/actuator/health/ping,200,,Thread Group 1-5,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,4,0,0
1678728008104,3,/actuator/health/ping,200,,Thread Group 1-5,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,3,0,0
1678728008108,50,CHAIR_PRODUCT_PRICE,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-5,,true,,3190,2550,5,5,null,0,0,0
1678728008108,12,OP: product/50/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,12,0,0
1678728008120,12,OP: product/51/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,12,0,0
1678728008132,13,OP: product/52/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,13,0,0
1678728008145,4,POST: product/51/price/,200,,Thread Group 1-5,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,3,0,0
1678728008149,5,POST: product/50/price/,200,,Thread Group 1-5,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,3,0,0
1678728008154,4,POST: product/52/price/,200,,Thread Group 1-5,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,3,0,0
1678728008158,69,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-5,,false,,5859,3236,5,5,null,0,1,0
1678728008158,13,OP: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-5,,true,,533,443,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,13,0,0
1678728008171,14,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-5,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,14,0,0
1678728008185,13,OP: store/DEFAULT,200,,Thread Group 1-5,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,13,0,0
1678728008198,14,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-5,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,14,0,0
1678728008212,4,GET: content/pages/,200,,Thread Group 1-5,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,3,0,0
1678728008216,3,GET: store/DEFAULT,200,,Thread Group 1-5,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,2,0,0
1678728008219,5,GET: content/boxes/headerMessage/,404,,Thread Group 1-5,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,5,0,0
1678728008225,3,GET: category,200,,Thread Group 1-5,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,3,0,0
1678728008229,11,S01_S01_OP: product/52/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,11,0,0
1678728008240,13,S01_S01_OP: product/51/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,13,0,0
1678728008254,11,S01_S01_OP: product/50/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,11,0,0
1678728008265,5,S01_S01_POST: product/51/price/,200,,Thread Group 1-5,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,4,0,0
1678728008270,4,S01_S01_POST: product/50/price/,200,,Thread Group 1-5,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,4,0,0
1678728008275,4,S01_S01_POST: product/52/price/,200,,Thread Group 1-5,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,3,0,0
1678728008279,13,S01_S01_OP: products/group/FEATURED_ITEM,200,,Thread Group 1-5,,true,,533,446,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,13,0,0
1678728008292,7,S01_S01_GET: products/group/FEATURED_ITEM,200,,Thread Group 1-5,text,true,,9311,389,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,6,0,0
1678728008299,12,S01_S01_OP: product/1/price/,200,,Thread Group 1-5,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,12,0,0
1678728008311,11,S01_S01_OP: product/1/price/,200,,Thread Group 1-5,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,11,0,0
1678728008323,5,S01_S01_POST: product/1/price/,200,,Thread Group 1-5,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,4,0,0
1678728008328,4,S01_S01_POST product/1/price/,200,,Thread Group 1-5,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,3,0,0
1678728008803,184,S01_02_TablesTab,404,"Number of samples in transaction : 12, number of failing samples : 2",Thread Group 1-3,,false,,14766,8152,5,5,null,0,4,0
1678728008803,9,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,983,761,5,5,null,0,0,0
1678728008803,5,/actuator/health/ping,200,,Thread Group 1-3,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,5,0,0
1678728008808,4,/actuator/health/ping,200,,Thread Group 1-3,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,3,0,0
1678728008812,80,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-3,,false,,5859,3236,5,5,null,0,2,0
1678728008812,15,OP: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-3,,true,,533,443,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,15,0,0
1678728008827,15,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-3,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,15,0,0
1678728008842,19,OP: store/DEFAULT,200,,Thread Group 1-3,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,19,0,0
1678728008862,15,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-3,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,15,0,0
1678728008877,4,GET: content/pages/,200,,Thread Group 1-3,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,3,0,0
1678728008881,3,GET: store/DEFAULT,200,,Thread Group 1-3,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,3,0,0
1678728008885,5,GET: content/boxes/headerMessage/,404,,Thread Group 1-3,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,4,0,0
1678728008890,4,GET: category,200,,Thread Group 1-3,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,3,0,0
1678728008894,13,S01_S02_OP: products/?&store=DEFAULT&lang=en&page=0&count=15&category=50,200,,Thread Group 1-3,,true,,533,456,5,5,http://localhost:8080/api/v1/products/?&store=DEFAULT&lang=en&page=0&count=15&category=50,13,0,0
1678728008907,7,S01_S02_GET: products/,200,,Thread Group 1-3,text,true,,2680,398,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,6,0,0
1678728008914,11,S01_S02_OP: product/1/price/,200,,Thread Group 1-3,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,11,0,0
1678728008925,14,S01_S02_OP: category/50?store=DEFAULT&lang=en,200,,Thread Group 1-3,,true,,533,429,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,14,0,0
1678728008939,4,S01_S02_GET: category/50,200,,Thread Group 1-3,text,true,,765,372,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,4,0,0
1678728008944,5,S01_S02_POST: product/1/price/,200,,Thread Group 1-3,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,4,0,0
1678728008950,13,S01_S02_OP: category/50/manufacturers/?store=DEFAULT&lang=en,200,,Thread Group 1-3,,true,,533,444,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,13,0,0
1678728008963,5,S01_S02_GET: category/50/manufacturers/,200,,Thread Group 1-3,text,true,,642,387,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,4,0,0
1678728008968,17,OP: category/50/variants/?store=DEFAULT&lang=en,200,,Thread Group 1-3,,true,,533,439,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,17,0,0
