timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679307204867,10,GET: content/boxes/headerMessage/,404,,Thread Group 1-2,text,false,,522,375,2,2,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,10,0,0
1679307204878,17,GET: category,200,,Thread Group 1-2,text,true,,1531,386,3,3,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,14,0,0
1679307204895,14,S01_S01_OP: product/52/price/,200,,Thread Group 1-2,,true,,533,427,3,3,http://localhost:8080/api/v1/product/52/price/,14,0,0
1679307204909,18,S01_S01_OP: product/51/price/,200,,Thread Group 1-2,,true,,533,427,3,3,http://localhost:8080/api/v1/product/51/price/,18,0,0
1679307204928,17,S01_S01_OP: product/50/price/,200,,Thread Group 1-2,,true,,533,427,3,3,http://localhost:8080/api/v1/product/50/price/,17,0,0
1679307204945,19,S01_S01_POST: product/51/price/,200,,Thread Group 1-2,text,true,,531,423,3,3,http://localhost:8080/api/v1/product/51/price/,17,0,0
1679307204964,13,S01_S01_POST: product/50/price/,200,,Thread Group 1-2,text,true,,529,423,3,3,http://localhost:8080/api/v1/product/50/price/,12,0,0
1679307204977,9,S01_S01_POST: product/52/price/,200,,Thread Group 1-2,text,true,,531,423,3,3,http://localhost:8080/api/v1/product/52/price/,8,0,0
1679307204987,15,S01_S01_GET: products/group/FEATURED_ITEM,200,,Thread Group 1-2,text,true,,9311,442,3,3,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,12,0,0
1679307205002,11,S01_S01_OP: products/group/FEATURED_ITEM,200,,Thread Group 1-2,,true,,432,393,3,3,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,11,0,0
1679307205014,21,S01_S01_OP: product/1/price/,200,,Thread Group 1-2,,true,,533,426,3,3,http://localhost:8080/api/v1/product/1/price/,21,0,0
1679307205035,17,S01_S01_OP: product/1/price/,200,,Thread Group 1-2,,true,,533,426,3,3,http://localhost:8080/api/v1/product/1/price/,17,0,0
1679307205052,18,S01_S01_POST: product/1/price/,200,,Thread Group 1-2,text,true,,531,422,3,3,http://localhost:8080/api/v1/product/1/price/,17,0,0
1679307205070,10,S01_S01_POST product/1/price/,200,,Thread Group 1-2,text,true,,531,422,3,3,http://localhost:8080/api/v1/product/1/price/,6,0,0
1679307204880,433,S01_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-3,,false,,26091,11624,5,5,null,0,4,2
1679307204880,22,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,983,761,3,3,null,0,0,2
1679307204880,14,/actuator/health/ping,200,,Thread Group 1-3,,true,,533,409,3,3,http://localhost:8080/actuator/health/ping,14,0,2
1679307204894,8,/actuator/health/ping,200,,Thread Group 1-3,text,true,,450,352,3,3,http://localhost:8080/actuator/health/ping,6,0,0
1679307204902,100,CHAIR_PRODUCT_PRICE,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-3,,true,,3190,2550,3,3,null,0,1,0
1679307204902,28,OP: product/50/price/,200,,Thread Group 1-3,,true,,533,427,3,3,http://localhost:8080/api/v1/product/50/price/,28,0,0
1679307204930,26,OP: product/51/price/,200,,Thread Group 1-3,,true,,533,427,3,3,http://localhost:8080/api/v1/product/51/price/,26,0,0
1679307204956,15,OP: product/52/price/,200,,Thread Group 1-3,,true,,533,427,3,3,http://localhost:8080/api/v1/product/52/price/,15,0,0
1679307204971,10,POST: product/51/price/,200,,Thread Group 1-3,text,true,,531,423,3,3,http://localhost:8080/api/v1/product/51/price/,10,0,0
1679307204982,6,POST: product/50/price/,200,,Thread Group 1-3,text,true,,529,423,3,3,http://localhost:8080/api/v1/product/50/price/,4,0,0
1679307204988,15,POST: product/52/price/,200,,Thread Group 1-3,text,true,,531,423,3,3,http://localhost:8080/api/v1/product/52/price/,10,0,0
1679307205003,104,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-3,,false,,6857,3232,4,4,null,0,0,0
1679307205003,12,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-3,text,true,,1531,439,3,3,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,6,0,0
1679307205015,39,bzm - Parallel Controller,200,OK,Thread Group 1-3,,true,,1066,857,3,3,null,0,0,0
1679307205017,31,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-3,,true,,533,448,3,3,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,31,0,0
1679307205017,37,OP: store/DEFAULT,200,,Thread Group 1-3,,true,,533,409,3,3,http://localhost:8080/api/v1/store/DEFAULT,37,0,0
1679307205054,19,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-3,,true,,533,432,3,3,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,19,0,0
1679307205073,7,GET: content/pages/,200,,Thread Group 1-3,text,true,,511,391,3,3,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,6,0,0
1679307205080,5,GET: store/DEFAULT,200,,Thread Group 1-3,text,true,,1163,352,4,4,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1679307205085,14,GET: content/boxes/headerMessage/,404,,Thread Group 1-3,text,false,,522,375,4,4,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,9,0,0
1679307205099,8,GET: category,200,,Thread Group 1-3,text,true,,1531,386,4,4,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,7,0,0
1679307205107,22,S01_S01_OP: product/52/price/,200,,Thread Group 1-3,,true,,533,427,4,4,http://localhost:8080/api/v1/product/52/price/,22,0,0
1679307205129,19,S01_S01_OP: product/51/price/,200,,Thread Group 1-3,,true,,533,427,4,4,http://localhost:8080/api/v1/product/51/price/,19,0,0
1679307205149,15,S01_S01_OP: product/50/price/,200,,Thread Group 1-3,,true,,533,427,4,4,http://localhost:8080/api/v1/product/50/price/,15,0,0
1679307205164,16,S01_S01_POST: product/51/price/,200,,Thread Group 1-3,text,true,,531,423,4,4,http://localhost:8080/api/v1/product/51/price/,12,0,0
1679307205180,24,S01_S01_POST: product/50/price/,200,,Thread Group 1-3,text,true,,529,423,4,4,http://localhost:8080/api/v1/product/50/price/,23,0,0
1679307205204,22,S01_S01_POST: product/52/price/,200,,Thread Group 1-3,text,true,,531,423,4,4,http://localhost:8080/api/v1/product/52/price/,20,0,0
1679307205226,15,S01_S01_GET: products/group/FEATURED_ITEM,200,,Thread Group 1-3,text,true,,9311,442,4,4,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,14,0,0
1679307205242,7,S01_S01_OP: products/group/FEATURED_ITEM,200,,Thread Group 1-3,,true,,432,393,4,4,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,7,0,0
1679307205249,19,S01_S01_OP: product/1/price/,200,,Thread Group 1-3,,true,,533,426,4,4,http://localhost:8080/api/v1/product/1/price/,19,0,0
1679307205268,17,S01_S01_OP: product/1/price/,200,,Thread Group 1-3,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,17,0,0
1679307205285,9,S01_S01_POST: product/1/price/,200,,Thread Group 1-3,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,9,0,0
1679307205295,22,S01_S01_POST product/1/price/,200,,Thread Group 1-3,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,15,0,0
1679307205082,353,S01_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-4,,false,,26091,11624,5,5,null,0,8,1
1679307205082,12,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,983,761,4,4,null,0,0,1
1679307205082,5,/actuator/health/ping,200,,Thread Group 1-4,,true,,533,409,4,4,http://localhost:8080/actuator/health/ping,5,0,1
1679307205087,7,/actuator/health/ping,200,,Thread Group 1-4,text,true,,450,352,4,4,http://localhost:8080/actuator/health/ping,4,0,0
1679307205094,71,CHAIR_PRODUCT_PRICE,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-4,,true,,3190,2550,4,4,null,0,3,0
1679307205094,13,OP: product/50/price/,200,,Thread Group 1-4,,true,,533,427,4,4,http://localhost:8080/api/v1/product/50/price/,13,0,0
1679307205107,14,OP: product/51/price/,200,,Thread Group 1-4,,true,,533,427,4,4,http://localhost:8080/api/v1/product/51/price/,14,0,0
1679307205122,17,OP: product/52/price/,200,,Thread Group 1-4,,true,,533,427,4,4,http://localhost:8080/api/v1/product/52/price/,17,0,0
1679307205140,7,POST: product/51/price/,200,,Thread Group 1-4,text,true,,531,423,4,4,http://localhost:8080/api/v1/product/51/price/,6,0,0
1679307205147,10,POST: product/50/price/,200,,Thread Group 1-4,text,true,,529,423,4,4,http://localhost:8080/api/v1/product/50/price/,9,0,0
1679307205157,10,POST: product/52/price/,200,,Thread Group 1-4,text,true,,531,423,4,4,http://localhost:8080/api/v1/product/52/price/,7,0,0
1679307205168,88,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-4,,false,,6857,3232,4,4,null,0,2,0
1679307205168,9,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-4,text,true,,1531,439,4,4,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,5,0,0
1679307205177,25,bzm - Parallel Controller,200,OK,Thread Group 1-4,,true,,1066,857,4,4,null,0,0,0
1679307205178,20,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-4,,true,,533,448,4,4,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,20,0,1
1679307205178,24,OP: store/DEFAULT,200,,Thread Group 1-4,,true,,533,409,4,4,http://localhost:8080/api/v1/store/DEFAULT,24,0,1
1679307205203,24,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-4,,true,,533,432,4,4,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,24,0,0
1679307205227,6,GET: content/pages/,200,,Thread Group 1-4,text,true,,511,391,4,4,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,5,0,0
1679307205233,6,GET: store/DEFAULT,200,,Thread Group 1-4,text,true,,1163,352,4,4,http://localhost:8080/api/v1/store/DEFAULT,5,0,0
1679307205240,10,GET: content/boxes/headerMessage/,404,,Thread Group 1-4,text,false,,522,375,4,4,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,8,0,0
1679307205250,8,GET: category,200,,Thread Group 1-4,text,true,,1531,386,4,4,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,8,0,0
1679307205259,14,S01_S01_OP: product/52/price/,200,,Thread Group 1-4,,true,,533,427,4,4,http://localhost:8080/api/v1/product/52/price/,14,0,0
1679307205273,25,S01_S01_OP: product/51/price/,200,,Thread Group 1-4,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,25,0,0
1679307205298,22,S01_S01_OP: product/50/price/,200,,Thread Group 1-4,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,22,0,0
1679307205320,11,S01_S01_POST: product/51/price/,200,,Thread Group 1-4,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,10,0,0
1679307205332,8,S01_S01_POST: product/50/price/,200,,Thread Group 1-4,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,7,0,0
1679307205340,8,S01_S01_POST: product/52/price/,200,,Thread Group 1-4,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,7,0,0
1679307205348,16,S01_S01_GET: products/group/FEATURED_ITEM,200,,Thread Group 1-4,text,true,,9311,442,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,15,0,0
1679307205364,9,S01_S01_OP: products/group/FEATURED_ITEM,200,,Thread Group 1-4,,true,,432,393,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,9,0,0
1679307205373,23,S01_S01_OP: product/1/price/,200,,Thread Group 1-4,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,23,0,0
1679307205397,27,S01_S01_OP: product/1/price/,200,,Thread Group 1-4,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,27,0,0
1679307205424,9,S01_S01_POST: product/1/price/,200,,Thread Group 1-4,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,7,0,0
1679307205433,10,S01_S01_POST product/1/price/,200,,Thread Group 1-4,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,9,0,0
1679307205276,325,S01_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-5,,false,,26091,11624,5,5,null,0,9,1
1679307205276,12,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,983,761,5,5,null,0,2,1
1679307205276,9,/actuator/health/ping,200,,Thread Group 1-5,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,9,0,1
1679307205286,3,/actuator/health/ping,200,,Thread Group 1-5,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,3,0,0
1679307205290,80,CHAIR_PRODUCT_PRICE,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-5,,true,,3190,2550,5,5,null,0,2,0
1679307205290,14,OP: product/50/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,14,0,0
1679307205304,14,OP: product/51/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,14,0,0
1679307205318,18,OP: product/52/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,18,0,0
1679307205337,11,POST: product/51/price/,200,,Thread Group 1-5,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,9,0,0
1679307205348,10,POST: product/50/price/,200,,Thread Group 1-5,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,9,0,0
1679307205359,13,POST: product/52/price/,200,,Thread Group 1-5,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,11,0,0
1679307205372,86,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-5,,false,,6857,3232,5,5,null,0,2,0
1679307205372,8,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-5,text,true,,1531,439,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,7,0,0
1679307205380,31,bzm - Parallel Controller,200,OK,Thread Group 1-5,,true,,1066,857,5,5,null,0,0,0
1679307205382,21,OP: store/DEFAULT,200,,Thread Group 1-5,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,21,0,0
1679307205381,30,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-5,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,30,0,1
1679307205412,16,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-5,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,16,0,0
1679307205428,7,GET: content/pages/,200,,Thread Group 1-5,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,5,0,0
1679307205435,6,GET: store/DEFAULT,200,,Thread Group 1-5,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,5,0,0
1679307205441,8,GET: content/boxes/headerMessage/,404,,Thread Group 1-5,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,7,0,0
1679307205450,10,GET: category,200,,Thread Group 1-5,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,8,0,0
1679307205460,18,S01_S01_OP: product/52/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,18,0,0
1679307205478,17,S01_S01_OP: product/51/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,17,0,0
1679307205496,17,S01_S01_OP: product/50/price/,200,,Thread Group 1-5,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,17,0,0
1679307205514,6,S01_S01_POST: product/51/price/,200,,Thread Group 1-5,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,5,0,0
1679307205520,6,S01_S01_POST: product/50/price/,200,,Thread Group 1-5,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,5,0,0
1679307205526,8,S01_S01_POST: product/52/price/,200,,Thread Group 1-5,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,7,0,0
1679307205535,15,S01_S01_GET: products/group/FEATURED_ITEM,200,,Thread Group 1-5,text,true,,9311,442,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,13,0,0
1679307205550,7,S01_S01_OP: products/group/FEATURED_ITEM,200,,Thread Group 1-5,,true,,432,393,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,7,0,0
1679307205557,18,S01_S01_OP: product/1/price/,200,,Thread Group 1-5,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,18,0,0
1679307205575,12,S01_S01_OP: product/1/price/,200,,Thread Group 1-5,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,12,0,0
1679307205587,11,S01_S01_POST: product/1/price/,200,,Thread Group 1-5,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,8,0,0
1679307205598,12,S01_S01_POST product/1/price/,200,,Thread Group 1-5,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,10,0,0
1679307206460,363,S01_02_TablesTab,404,"Number of samples in transaction : 12, number of failing samples : 2",Thread Group 1-3,,false,,15764,8148,5,5,null,0,23,0
1679307206460,9,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,983,761,5,5,null,0,1,0
1679307206460,6,/actuator/health/ping,200,,Thread Group 1-3,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,6,0,0
1679307206466,3,/actuator/health/ping,200,,Thread Group 1-3,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,3,0,0
1679307206470,110,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-3,,false,,6857,3232,5,5,null,0,1,0
1679307206470,7,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-3,text,true,,1531,439,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,6,0,0
1679307206478,49,bzm - Parallel Controller,200,OK,Thread Group 1-3,,true,,1066,857,5,5,null,0,0,0
1679307206479,40,OP: store/DEFAULT,200,,Thread Group 1-3,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,40,0,1
1679307206479,48,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-3,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,48,0,1
